Date,JPM,BAC
2012-12-28,43.2400016784668,11.359999656677246
2012-12-31,43.970001220703125,11.609999656677246
2013-01-02,44.65999984741211,12.029999732971191
2013-01-03,44.56999969482422,11.960000038146973
2013-01-04,45.36000061035156,12.109999656677246
2013-01-07,45.40999984741211,12.09000015258789
2013-01-08,45.5,11.979999542236328
2013-01-09,45.470001220703125,11.43000030517578
2013-01-10,46.150001525878906,11.779999732971191
2013-01-11,46.13999938964844,11.630000114440918
2013-01-14,45.880001068115234,11.470000267028809
2013-01-15,46.349998474121094,11.550000190734863
2013-01-16,46.81999969482422,11.779999732971191
2013-01-17,46.439998626708984,11.279999732971191
2013-01-18,46.459999084472656,11.140000343322754
2013-01-22,46.540000915527344,11.350000381469728
2013-01-23,46.22999954223633,11.420000076293944
2013-01-24,46.369998931884766,11.529999732971191
2013-01-25,47.15999984741211,11.619999885559082
2013-01-28,46.63999938964844,11.479999542236328
2013-01-29,47.119998931884766,11.489999771118164
2013-01-30,47.130001068115234,11.380000114440918
2013-01-31,47.04999923706055,11.31999969482422
2013-02-01,47.849998474121094,11.710000038146973
2013-02-04,47.68000030517578,11.479999542236328
2013-02-05,48.790000915527344,11.880000114440918
2013-02-06,48.61000061035156,11.93000030517578
2013-02-07,48.22999954223633,11.84000015258789
2013-02-08,48.630001068115234,11.760000228881836
2013-02-11,48.65999984741211,11.859999656677246
2013-02-12,49.13999938964844,12.25
2013-02-13,48.68000030517578,12.170000076293944
2013-02-14,49.220001220703125,12.130000114440918
2013-02-15,48.880001068115234,12.029999732971191
2013-02-19,49.45000076293945,12.1899995803833
2013-02-20,48.61000061035156,11.800000190734863
2013-02-21,48.25,11.420000076293944
2013-02-22,48.90999984741211,11.4399995803833
2013-02-25,47.70000076293945,11.029999732971191
2013-02-26,47.599998474121094,11.130000114440918
2013-02-27,49.279998779296875,11.300000190734863
2013-02-28,48.91999816894531,11.229999542236328
2013-03-01,48.90999984741211,11.34000015258789
2013-03-04,49.099998474121094,11.40999984741211
2013-03-05,49.4900016784668,11.550000190734863
2013-03-06,50.029998779296875,11.920000076293944
2013-03-07,50.630001068115234,12.260000228881836
2013-03-08,50.20000076293945,12.06999969482422
2013-03-11,50.47999954223633,12.149999618530272
2013-03-12,50.279998779296875,12.010000228881836
2013-03-13,50.15999984741211,12.0600004196167
2013-03-14,51.0,12.109999656677246
2013-03-15,50.02000045776367,12.56999969482422
2013-03-18,49.5099983215332,12.5600004196167
2013-03-19,49.20000076293945,12.710000038146973
2013-03-20,49.119998931884766,12.779999732971191
2013-03-21,48.349998474121094,12.56999969482422
2013-03-22,48.779998779296875,12.5600004196167
2013-03-25,48.52000045776367,12.399999618530272
2013-03-26,48.63999938964844,12.279999732971191
2013-03-27,47.77000045776367,12.229999542236328
2013-03-28,47.459999084472656,12.18000030517578
2013-04-01,47.83000183105469,12.149999618530272
2013-04-02,48.279998779296875,12.149999618530272
2013-04-03,46.849998474121094,11.8100004196167
2013-04-04,47.4900016784668,11.9399995803833
2013-04-05,47.90999984741211,11.970000267028809
2013-04-08,48.58000183105469,12.210000038146973
2013-04-09,48.68000030517578,12.25
2013-04-10,49.25,12.31999969482422
2013-04-11,49.310001373291016,12.270000457763672
2013-04-12,49.0099983215332,12.170000076293944
2013-04-15,47.93000030517578,11.979999542236328
2013-04-16,48.4900016784668,12.279999732971191
2013-04-17,46.790000915527344,11.699999809265137
2013-04-18,46.63999938964844,11.4399995803833
2013-04-19,47.22999954223633,11.65999984741211
2013-04-22,47.349998474121094,11.720000267028809
2013-04-23,48.16999816894531,12.06999969482422
2013-04-24,48.720001220703125,12.3100004196167
2013-04-25,49.0,12.4399995803833
2013-04-26,48.880001068115234,12.420000076293944
2013-04-29,48.91999816894531,12.380000114440918
2013-04-30,49.0099983215332,12.3100004196167
2013-05-01,48.0099983215332,12.140000343322754
2013-05-02,48.08000183105469,12.1899995803833
2013-05-03,47.56999969482422,12.239999771118164
2013-05-06,48.18000030517578,12.880000114440918
2013-05-07,49.13999938964844,12.899999618530272
2013-05-08,49.7599983215332,13.020000457763672
2013-05-09,49.040000915527344,12.90999984741211
2013-05-10,48.959999084472656,13.020000457763672
2013-05-13,49.66999816894531,12.979999542236328
2013-05-14,50.22999954223633,13.34000015258789
2013-05-15,51.09000015258789,13.4399995803833
2013-05-16,50.970001220703125,13.359999656677246
2013-05-17,52.29999923706055,13.43000030517578
2013-05-20,52.290000915527344,13.510000228881836
2013-05-21,53.02000045776367,13.4399995803833
2013-05-22,53.630001068115234,13.3100004196167
2013-05-23,53.349998474121094,13.210000038146973
2013-05-24,53.65999984741211,13.239999771118164
2013-05-28,54.599998474121094,13.350000381469728
2013-05-29,54.66999816894531,13.479999542236328
2013-05-30,55.619998931884766,13.829999923706056
2013-05-31,54.59000015258789,13.65999984741211
2013-06-03,54.4900016784668,13.550000190734863
2013-06-04,54.040000915527344,13.359999656677246
2013-06-05,53.029998779296875,13.09000015258789
2013-06-06,53.5,13.199999809265137
2013-06-07,54.27000045776367,13.380000114440918
2013-06-10,54.36000061035156,13.300000190734863
2013-06-11,53.4900016784668,13.119999885559082
2013-06-12,53.18000030517578,13.0600004196167
2013-06-13,54.16999816894531,13.210000038146973
2013-06-14,53.130001068115234,13.06999969482422
2013-06-17,53.849998474121094,13.210000038146973
2013-06-18,54.11000061035156,13.270000457763672
2013-06-19,53.54999923706055,13.1899995803833
2013-06-20,52.47999954223633,12.890000343322754
2013-06-21,51.959999084472656,12.6899995803833
2013-06-24,50.91999816894531,12.300000190734863
2013-06-25,52.08000183105469,12.670000076293944
2013-06-26,52.5,12.760000228881836
2013-06-27,53.150001525878906,13.010000228881836
2013-06-28,52.790000915527344,12.859999656677246
2013-07-01,52.4900016784668,12.93000030517578
2013-07-02,52.79999923706055,12.899999618530272
2013-07-03,52.77000045776367,12.829999923706056
2013-07-05,53.9900016784668,13.0600004196167
2013-07-08,54.70000076293945,13.279999732971191
2013-07-09,54.88999938964844,13.529999732971191
2013-07-10,54.83000183105469,13.369999885559082
2013-07-11,55.13999938964844,13.510000228881836
2013-07-12,54.970001220703125,13.779999732971191
2013-07-15,54.88999938964844,13.880000114440918
2013-07-16,55.0099983215332,13.920000076293944
2013-07-17,55.27000045776367,14.3100004196167
2013-07-18,56.369998931884766,14.760000228881836
2013-07-19,56.15999984741211,14.75
2013-07-22,56.560001373291016,14.920000076293944
2013-07-23,56.66999816894531,14.9399995803833
2013-07-24,56.630001068115234,14.710000038146973
2013-07-25,56.5,14.829999923706056
2013-07-26,56.04999923706055,14.729999542236328
2013-07-29,55.689998626708984,14.520000457763672
2013-07-30,55.33000183105469,14.520000457763672
2013-07-31,55.72999954223633,14.600000381469728
2013-08-01,56.540000915527344,14.949999809265137
2013-08-02,56.4900016784668,14.84000015258789
2013-08-05,56.099998474121094,14.800000190734863
2013-08-06,55.4900016784668,14.640000343322754
2013-08-07,55.29999923706055,14.529999732971191
2013-08-08,54.83000183105469,14.609999656677246
2013-08-09,54.52000045776367,14.449999809265137
2013-08-12,54.09000015258789,14.40999984741211
2013-08-13,54.290000915527344,14.510000228881836
2013-08-14,54.150001525878906,14.600000381469728
2013-08-15,53.290000915527344,14.31999969482422
2013-08-16,53.290000915527344,14.420000076293944
2013-08-19,51.83000183105469,14.149999618530272
2013-08-20,52.119998931884766,14.289999961853027
2013-08-21,51.630001068115234,14.34000015258789
2013-08-22,52.209999084472656,14.56999969482422
2013-08-23,52.31999969482422,14.56999969482422
2013-08-26,51.79999923706055,14.489999771118164
2013-08-27,50.599998474121094,14.109999656677246
2013-08-28,50.58000183105469,14.119999885559082
2013-08-29,50.70000076293945,14.170000076293944
2013-08-30,50.529998779296875,14.119999885559082
2013-09-03,51.130001068115234,14.25
2013-09-04,51.869998931884766,14.31999969482422
2013-09-05,52.11000061035156,14.369999885559082
2013-09-06,52.560001373291016,14.359999656677246
