,Date,price1,price2,beta_t_est,spread_t
2078,2019-02-05,49.2599983215332,48.72999954223633,0.522686381332407,0.02482250469330438
2079,2019-02-06,49.2599983215332,48.540000915527344,0.5245803803721263,0.0302046307771775
2080,2019-02-07,49.41999816894531,49.15999984741211,0.5223268558356424,-0.03217578395376108
2081,2019-02-08,49.5,49.119998931884766,0.5234044048581007,0.0164630347427277
2082,2019-02-11,49.61000061035156,49.2400016784668,0.5244068559447147,0.015192169192857818
2083,2019-02-12,49.65999984741211,49.369998931884766,0.5243598820549545,-0.0007088641688852704
2084,2019-02-13,49.790000915527344,49.220001220703125,0.527526148261862,0.04973324231047371
2085,2019-02-14,45.59000015258789,49.20000076293945,0.4639236441499729,-0.9899202035319092
2086,2019-02-15,45.2400016784668,48.560001373291016,0.4491134396507623,-0.2541506019169759
2087,2019-02-19,44.83000183105469,48.91999816894531,0.43594581657424303,-0.19842685312990938
2088,2019-02-20,45.099998474121094,49.7400016784668,0.4310532133131645,-0.06700499416380978
2089,2019-02-21,45.86000061035156,50.220001220703125,0.43912318251527505,0.11285771918081622
2090,2019-02-22,45.279998779296875,50.369998931884766,0.43068530108603437,-0.12363602364527537
2091,2019-02-25,44.939998626708984,49.560001373291016,0.42908671901135825,-0.027295808430750412
2092,2019-02-26,44.689998626708984,49.220001220703125,0.4271923967571758,-0.03145701135104417
2093,2019-02-27,44.939998626708984,49.380001068115234,0.42952108016981416,0.03571895444734707
2094,2019-02-28,45.34000015258789,49.689998626708984,0.4343634797075766,0.07131499085532766
2095,2019-03-01,45.380001068115234,49.97999954223633,0.43412867554001405,-0.00342823061090769
2096,2019-03-04,45.650001525878906,50.099998474121094,0.4374930711114957,0.050100163773677764
2097,2019-03-05,45.599998474121094,50.06999969482422,0.43769572142587604,0.003093818617855959
2098,2019-03-06,45.45000076293945,50.130001068115234,0.43502791540044605,-0.0404415846473114
2099,2019-03-07,45.279998779296875,50.4900016784668,0.42918181352582235,-0.08479170844093176
2100,2019-03-08,44.84000015258789,50.900001525878906,0.4179286104436479,-0.16016256529957928
2101,2019-03-11,46.18000030517578,51.400001525878906,0.4336075863268273,0.2190339849347538
2102,2019-03-12,46.04999923706055,51.68000030517578,0.4330982742946787,-0.007266032099082054
2103,2019-03-13,46.220001220703125,51.72999954223633,0.4352476828571029,0.03167403925182555
2104,2019-03-14,45.70000076293945,51.529998779296875,0.42933883244637927,-0.09066233341769703
2105,2019-03-15,45.29999923706055,51.86000061035156,0.4195573458848487,-0.14130286563422345
2106,2019-03-18,45.40999984741211,51.779998779296875,0.4195911757421994,0.0005078445660586794
2107,2019-03-19,45.560001373291016,50.9900016784668,0.4261912261724034,0.11060013096445687
2108,2019-03-20,45.529998779296875,51.18000030517578,0.42618551272330885,-8.602695986326125e-05
2109,2019-03-21,45.5099983215332,51.56999969482422,0.4232591112829954,-0.04190229256587941
2110,2019-03-22,45.93000030517578,51.880001068115234,0.427122311644489,0.05513219817359527
2111,2019-03-25,46.029998779296875,52.04999923706055,0.4283905468429787,0.018368770303865745
2112,2019-03-26,46.63999938964844,52.529998779296875,0.43504289721644507,0.09282124329195085
2113,2019-03-27,46.61000061035156,52.22999954223633,0.437862962284323,0.04295706137968125
2114,2019-03-28,46.58000183105469,51.349998474121094,0.44321749440144953,0.09060061825533694
2115,2019-03-29,46.86000061035156,51.68000030517578,0.4466301062371706,0.05036655157709902
2116,2019-04-01,46.720001220703125,51.40999984741211,0.44708253857194263,0.007016913190639684
2117,2019-04-02,46.56999969482422,51.63999938964844,0.4433195087057588,-0.05526165698079666
2118,2019-04-03,46.18000030517578,51.5,0.4376296143796844,-0.08661163918618087
2119,2019-04-04,46.47999954223633,51.20000076293945,0.4426293362752076,0.07854567992699657
2120,2019-04-05,46.470001220703125,51.650001525878906,0.44058331714036547,-0.029320027818144467
2121,2019-04-08,46.54999923706055,51.5099983215332,0.4422604176330233,0.025388829391474133
2122,2019-04-09,46.66999816894531,51.95000076293945,0.44148875693298106,-0.010963045060847776
2123,2019-04-10,46.63999938964844,51.77000045776367,0.4420597752813083,0.008647360898777379
2124,2019-04-11,46.709999084472656,52.119998931884766,0.44088237839037653,-0.016889120065108898
2125,2019-04-12,46.7400016784668,52.5,0.438473479483652,-0.03395291984683979
2126,2019-04-15,47.0,52.720001220703125,0.44045973005103556,0.028368513074042312
2127,2019-04-16,46.95000076293945,52.38999938964844,0.44224530945639146,0.02738721564067248
2128,2019-04-17,47.279998779296875,52.15999984741211,0.4488673134044268,0.10215710385186583
2129,2019-04-18,47.47999954223633,51.959999084472656,0.45454810827085523,0.08762425968429
2130,2019-04-22,47.400001525878906,51.93000030517578,0.4548627162782449,0.004753128394725081
2131,2019-04-23,48.209999084472656,51.84000015258789,0.4675057359505615,0.19176221474172905
2132,2019-04-24,47.97999954223633,52.22999954223633,0.46408446745706944,-0.048823421394416755
2133,2019-04-25,47.84000015258789,52.439998626708984,0.45969314924684723,-0.06310657830361777
2134,2019-04-26,48.2599983215332,52.540000915527344,0.46439038201195626,0.06842215123929662
2135,2019-04-29,48.41999816894531,52.2599983215332,0.4695805361033339,0.0795820761388697
2136,2019-04-30,49.060001373291016,53.220001220703125,0.47392642684629954,0.05784984307504004
2137,2019-05-01,48.59000015258789,52.52000045776367,0.4727994974011955,-0.017767833419021883
2138,2019-05-02,48.38999938964844,52.75,0.46790327233990564,-0.07145583675726641
2139,2019-05-03,48.720001220703125,53.2400016784668,0.4683579238879186,0.006318047119101777
2140,2019-05-06,48.470001220703125,53.0099983215332,0.46637802242583565,-0.02963032731965143
2141,2019-05-07,48.0,52.86000061035156,0.46014896901065167,-0.09395842995895975
2142,2019-05-08,47.849998474121094,52.20000076293945,0.4609698120401181,0.013300831585759454
2143,2019-05-09,47.400001525878906,52.36000061035156,0.4533733573474023,-0.11281906130751906
2144,2019-05-10,48.189998626708984,53.369998931884766,0.4569460535330702,0.04699093869185589
2145,2019-05-13,48.04999923706055,54.099998474121094,0.45012256494027797,-0.08997143239739103
2146,2019-05-14,48.689998626708984,53.630001068115234,0.4609614199650666,0.1636820336924245
2147,2019-05-15,49.18000030517578,53.63999938964844,0.47041791299183433,0.13917858029789443
2148,2019-05-16,49.58000183105469,54.060001373291016,0.4756044128178802,0.07233401697128272
2149,2019-05-17,49.20000076293945,53.81999969482422,0.4728222190041325,-0.04135976281330045
2150,2019-05-20,48.849998474121094,54.08000183105469,0.46515722427205763,-0.10896370563872892
2151,2019-05-21,48.599998474121094,53.970001220703125,0.46069749959325146,-0.06550665444197534
2152,2019-05-22,49.650001525878906,54.11000061035156,0.4742649329493931,0.19490406703766894
2153,2019-05-23,49.849998474121094,54.34000015258789,0.47852249686494336,0.060183493151448886
2154,2019-05-24,49.61000061035156,54.349998474121094,0.4758255882000721,-0.038906669001363525
2155,2019-05-28,49.099998474121094,53.560001373291016,0.4734940469215442,-0.03728395983303301
2156,2019-05-29,48.61000061035156,52.88999938964844,0.4706670915945867,-0.04598008670996023
2157,2019-05-30,49.25,53.0,0.47860814168721977,0.11802984331524158
2158,2019-05-31,49.130001068115234,53.5,0.47488802792904966,-0.051752084729002945
2159,2019-06-03,49.97999954223633,54.15999984741211,0.48249676349814713,0.10221005921703608
2160,2019-06-04,50.0,54.20000076293945,0.48402400125067213,0.021761116222485555
2161,2019-06-05,50.779998779296875,54.810001373291016,0.4918110286804636,0.1052051937653431
2162,2019-06-06,51.400001525878906,55.380001068115234,0.49862596052569935,0.091162253622187
2163,2019-06-07,51.4900016784668,54.709999084472656,0.5056899480672792,0.10797599291271354
2164,2019-06-10,51.380001068115234,54.47999954223633,0.5072907602478125,0.02404168832359943
2165,2019-06-11,51.33000183105469,54.54999923706055,0.5064006407275321,-0.012890834007848184
2166,2019-06-12,51.63999938964844,55.150001525878906,0.5062981360240805,-0.0013878441991082013
2167,2019-06-13,51.130001068115234,55.150001525878906,0.4988574960580827,-0.10573579477495088
2168,2019-06-14,51.310001373291016,55.650001525878906,0.49622868957031296,-0.03569365052373996
2169,2019-06-17,50.869998931884766,55.5,0.49050688108835006,-0.08234157388413621
2170,2019-06-18,50.63999938964844,55.2599983215332,0.4877788075671057,-0.04018549176697661
2171,2019-06-19,51.119998931884766,55.7400016784668,0.49083463305745806,0.04183435200254593
2172,2019-06-20,51.65999984741211,56.02000045776367,0.4973749452209017,0.0898745513894994
2173,2019-06-21,51.54999923706055,56.27000045776367,0.49526402923965207,-0.029051692768668147
2174,2019-06-24,51.91999816894531,56.279998779296875,0.5000633895792733,0.06763684119523816
2175,2019-06-25,51.7599983215332,55.97999954223633,0.500862626384163,0.011705579170424585
2176,2019-06-26,51.119998931884766,54.97999954223633,0.4992120412310898,-0.026549697287094887
2177,2019-06-27,51.08000183105469,55.08000183105469,0.4975546582002807,-0.024118086182696175
2178,2019-06-28,50.91999816894531,55.279998779296875,0.49341400099255583,-0.05841117511265281
2179,2019-07-01,51.599998474121094,54.84000015258789,0.5050417470219885,0.17505671185335814
2180,2019-07-02,51.97999954223633,55.86000061035156,0.505661242209701,0.008066709395876615
2181,2019-07-03,52.099998474121094,56.310001373291016,0.5041672438088064,-0.019956119653500082
2182,2019-07-05,52.11000061035156,56.36000061035156,0.5036607696307925,-0.007062948956722437
2183,2019-07-08,52.0,56.310001373291016,0.5023594334599185,-0.018488876991213488
2184,2019-07-09,51.59000015258789,56.560001373291016,0.4943497688957361,-0.11067625143930115
2185,2019-07-10,51.81999969482422,56.90999984741211,0.4935667090694612,-0.0106314042503044
2186,2019-07-11,52.040000915527344,56.4900016784668,0.49928246813920607,0.08361721451603898
2187,2019-07-12,52.119998931884766,55.66999816894531,0.5067994228028321,0.11739115916303433
2188,2019-07-15,52.130001068115234,56.11000061035156,0.5054076260813144,-0.019284588378241097
2189,2019-07-16,52.13999938964844,55.65999984741211,0.5084095944208873,0.044651539669388285
2190,2019-07-17,52.18000030517578,55.790000915527344,0.5086756437166697,0.0037778217616875054
2191,2019-07-18,52.029998779296875,56.130001068115234,0.5039931574904957,-0.06436845409783132
2192,2019-07-19,51.38999938964844,55.27000045776367,0.5003929070487201,-0.056050058391491575
2193,2019-07-22,51.220001220703125,55.47999954223633,0.4956280806112468,-0.06788192746724064
2194,2019-07-23,54.33000183105469,55.41999816894531,0.5394445447664943,0.631332390651508
2195,2019-07-24,53.779998779296875,55.63999938964844,0.5389001093930821,-0.007625548929524939
2196,2019-07-25,53.06999969482422,55.36000061035156,0.5309548695264406,-0.11675770966093069
2197,2019-07-26,54.16999816894531,55.7400016784668,0.5424600373649966,0.15904490943377425
2198,2019-07-29,53.9900016784668,56.11000061035156,0.5391818112491318,-0.04471113523104009
2199,2019-07-30,53.720001220703125,55.290000915527344,0.5408846227053337,0.02634502862603938
2200,2019-07-31,52.630001068115234,56.20000076293945,0.5172373641634418,-0.3122579288625218
2201,2019-08-01,52.029998779296875,56.97999954223633,0.49718429748356324,-0.2592642732904977
2202,2019-08-02,52.33000183105469,57.36000061035156,0.4950063642182386,-0.029019485613417828
2203,2019-08-05,51.650001525878906,55.93000030517578,0.4949917976017324,-0.00023663803247586657
2204,2019-08-06,52.27000045776367,56.939998626708984,0.49679048198866776,0.023627280050618538
2205,2019-08-07,53.18000030517578,57.45000076293945,0.5068509527585797,0.13283016244483292
2206,2019-08-08,53.689998626708984,58.189998626708984,0.5108359991058923,0.05132296866176489
2207,2019-08-09,53.41999816894531,58.33000183105469,0.5067148273416978,-0.0556357505114633
2208,2019-08-12,53.20000076293945,58.68000030517578,0.5002586198271486,-0.0860641558074704
2209,2019-08-13,53.5,57.20000076293945,0.5120656349945211,0.18882918714306385
2210,2019-08-14,52.9900016784668,57.060001373291016,0.5086825915172534,-0.049346978581667145
2211,2019-08-15,53.869998931884766,57.630001068115234,0.516547881683506,0.10515528169405997
2212,2019-08-16,54.40999984741211,57.47999954223633,0.5266086605143044,0.1415205962061421
2213,2019-08-19,54.689998626708984,57.939998626708984,0.5291971414036162,0.034634514091983704
2214,2019-08-20,53.880001068115234,57.689998626708984,0.5203474592198212,-0.12537517276338406
2215,2019-08-21,54.099998474121094,57.95000076293945,0.5197708702415252,-0.00786362967419052
2216,2019-08-22,54.4900016784668,58.45000076293945,0.5215372719651894,0.023331992691353776
2217,2019-08-23,53.7400016784668,57.68000030517578,0.5172528863161902,-0.06351184218282668
2218,2019-08-26,54.540000915527344,58.34000015258789,0.5229645736847011,0.07555555438098338
2219,2019-08-27,54.720001220703125,57.7599983215332,0.5304457573716403,0.1089159181180861
2220,2019-08-28,55.11000061035156,57.810001373291016,0.5370052797590937,0.0917359872145056
2221,2019-08-29,55.04999923706055,58.119998931884766,0.5350877543380899,-0.025940937077379544
2222,2019-08-30,55.040000915527344,58.2599983215332,0.5335261874936201,-0.021289700615142237
2223,2019-09-03,55.29999923706055,59.77000045776367,0.5248681465234001,-0.10425454227043929
2224,2019-09-04,55.77000045776367,60.11000061035156,0.5275308763131713,0.03441988776626914
2225,2019-09-05,55.119998931884766,59.5,0.5236687589943146,-0.054993152352096786
2226,2019-09-06,55.22999954223633,59.68000030517578,0.5231298460963063,-0.007295520142321266
2227,2019-09-09,54.52000045776367,59.02000045776367,0.5182754187104253,-0.07042139130752645
2228,2019-09-10,54.400001525878906,59.189998626708984,0.5144408966057751,-0.052356789101679624
2229,2019-09-11,54.77000045776367,59.709999084472656,0.5151521597816668,0.009293784108606928
2230,2019-09-12,55.11000061035156,59.9900016784668,0.5180182693201455,0.03781246190156651
2231,2019-09-13,54.2599983215332,60.130001068115234,0.5058272421561067,-0.1627434708785387
2232,2019-09-16,53.959999084472656,59.86000061035156,0.5014667086505636,-0.060477363469814804
