Date,JPM,BAC,spread_t,beta_t_est,signal_t,theta_t,E·P_t,z_t
2016-05-20,63.5099983215332,14.520000457763672,0.11411735996404104,3.1327563436823422,0,1.8,2.404925264411201,1.3945884543304021
2016-05-23,63.459999084472656,14.470000267028809,0.14018559100008332,3.138353005701794,0,1.8,2.4325093035248155,1.4239696000945994
2016-05-24,64.54000091552734,14.68000030517578,0.3523498628494224,3.1531607400741875,0,1.8,2.501619415600393,1.5141918325910866
2016-05-25,65.5199966430664,14.920000076293944,0.3577549966788496,3.168744928311704,0,1.8,2.5265402817300107,1.5372898668417474
2016-05-26,65.02999877929688,14.699999809265137,0.35660043962873544,3.1829199114226125,0,1.8,2.590507536139315,1.6168280931452776
2016-05-27,65.43000030517578,14.880000114440918,0.11476390437771045,3.1876976398248873,0,1.8,2.5379780492250354,1.5251413258749993
2016-05-31,65.2699966430664,14.789999961853027,0.15195307044962192,3.193772822728026,0,1.8,2.5727461497796646,1.5619829600613644
2016-06-01,65.69000244140625,14.859999656677246,0.2182140025802255,3.2026406830990446,0,1.8,2.608540159912506,1.598881194390254
2016-06-02,65.80999755859375,14.9399995803833,0.051185003144937014,3.2047454186174096,0,1.8,2.5729091837751668,1.532383940897638
2016-06-03,64.63999938964844,14.420000076293944,0.3509557555671421,3.217166823591171,0,1.8,2.7215904291852198,1.7302944145471997
2016-06-06,65.27999877929688,14.520000457763672,0.4247445827136431,3.233359693668914,0,1.8,2.781226187296216,1.796580802976817
2016-06-07,65.05999755859375,14.350000381469728,0.48227139223830306,3.2511865571875713,-1,1.8,2.8643807051354706,1.8937825475149865
2016-06-08,65.25,14.43000030517578,0.2619005154743661,3.2613520879326003,-1,1.8,2.8436332396755883,1.843186342196593
2016-06-09,64.75,14.1899995803833,0.3500943317930023,3.274158321547046,-1,1.8,2.920759875601144,1.9295306046303005
2016-06-10,63.84000015258789,13.829999923706056,0.4034439248260213,3.2878282681900077,-1,1.8,3.002432874790525,2.0190198296605235
2016-06-13,63.27000045776367,13.600000381469728,0.38682080148127795,3.3007568322296126,-1,1.8,3.057033978653294,2.0683546519792317
2016-06-14,62.08000183105469,13.260000228881836,0.2117229427013072,3.307477210059762,-1,1.8,3.0638943229759654,2.051373296572544
2016-06-15,61.970001220703125,13.34000015258789,-0.10723608752446978,3.3036983424576127,-1,1.8,2.979366407771213,1.9121723552116277
2016-06-16,62.220001220703125,13.3100004196167,0.15929728828523793,3.3094635640971175,-1,1.8,3.055444256585387,1.9913984403548048
2016-06-17,62.279998779296875,13.399999618530272,-0.0514656931244204,3.3074972618120415,-1,1.8,2.999415653648107,1.8931066347374448
2016-06-20,62.369998931884766,13.539999961853027,-0.27630743109680367,3.2964209690392052,0,1.8,2.9115510096810713,1.755712027569395
2016-06-21,62.95000076293945,13.619999885559082,0.025963827377808002,3.297474425271904,-1,1.8,2.973717155686982,1.8186884743201057
2016-06-22,62.709999084472656,13.609999656677246,-0.11785599426330862,3.2927776491372813,0,1.8,2.9303358726126127,1.7422521195899705
2016-06-23,64.05000305175781,14.039999961853027,-0.1232889516932687,3.2872824783053973,0,1.8,2.8865817912114693,1.667220952717745
