Date,JPM,BAC,beta_t_est,spread_t
2018-09-07,114.31999969482422,30.86000061035156,3.090395020260638,0.10823189377640574
2018-09-10,113.70999908447266,30.81999969482422,3.0829519255543087,-0.14777232515758953
2018-09-11,114.43000030517578,30.850000381469727,3.0924250864100213,0.18716897183567482
2018-09-12,113.08000183105467,30.43000030517578,3.095071628125072,0.05394858190051366
2018-09-13,113.5199966430664,30.13999938964844,3.1222245380082208,0.5562401489632691
2018-09-14,113.5,30.3700008392334,3.118596903154389,-0.07180915537321653
2018-09-17,113.83999633789062,30.280000686645508,3.129484559312271,0.21784722611199925
2018-09-18,114.3000030517578,30.209999084472656,3.147271085592847,0.356775090282909
2018-09-19,117.62000274658205,31.0,3.1715719722335143,0.4583354080390194
2018-09-20,118.62999725341795,31.190000534057617,3.188947045086937,0.3334020969706586
2018-09-21,117.8499984741211,31.030000686645508,3.1902006618641225,0.024737396719714866
2018-09-24,116.72000122070312,30.739999771118164,3.186686872228522,-0.07073789178470236
2018-09-25,116.38999938964844,30.670000076293945,3.1831983220079816,-0.06978067791057185
2018-09-26,115.0199966430664,30.1299991607666,3.188601958649592,0.11185333791084417
2018-09-27,114.5199966430664,29.940000534057617,3.1928668326057887,0.08744234452522903
2018-09-28,112.83999633789062,29.459999084472656,3.191698489908304,-0.024490170049745075
2018-10-01,113.5,29.649999618530273,3.19228132386521,0.011732757063725785
2018-10-02,113.97000122070312,29.579999923706055,3.2063902478568482,0.2855208614533211
2018-10-03,115.04000091552734,30.0,3.206570323908485,0.003515673520055884
2018-10-04,115.2699966430664,30.43000030517578,3.183174290580099,-0.44964125304090885
2018-10-05,114.62000274658205,30.229999542236328,3.1739480428842675,-0.18415306108441598
2018-10-08,115.31999969482422,30.270000457763672,3.181708114459932,0.15424944786640538
2018-10-09,114.5199966430664,29.979999542236328,3.187168325708462,0.11114182957285834
2018-10-10,111.47000122070312,29.239999771118164,3.175959619030918,-0.23911992577534136
2018-10-11,108.12999725341795,28.36000061035156,3.1609763213093056,-0.3321088257933269
2018-10-12,106.9499969482422,28.459999084472656,3.1243804563160906,-0.7645007804393629
2018-10-15,106.33999633789062,27.920000076293945,3.130558609924979,0.13352239135403465
2018-10-16,108.62000274658205,28.530000686645508,3.141045839678852,0.20880440698333302
2018-10-17,109.83000183105467,28.899999618530273,3.1464010716990707,0.10527341600595719
2018-10-18,108.08999633789062,28.25,3.154586301273859,0.173689282917735
2018-10-19,107.91000366210938,28.31999969482422,3.14996478733689,-0.09532435184095789
2018-10-22,106.36000061035156,27.3799991607666,3.175628525928715,0.5731439781754801
2018-10-23,105.25,27.020000457763672,3.187679980753113,0.26573761616137404
2018-10-24,103.29000091552734,26.190000534057617,3.206243701594012,0.42899676437831147
2018-10-25,104.86000061035156,26.59000015258789,3.2212169631457543,0.31517491836004297
2018-10-26,103.41999816894533,26.38999938964844,3.21126441454437,-0.2136552016625899
2018-10-29,104.8499984741211,26.61000061035156,3.2220507764534982,0.22423383864963853
2018-10-30,106.6999969482422,26.780000686645508,3.254466884195688,0.6678490304096272
2018-10-31,109.0199966430664,27.5,3.268517020242465,0.2740627420814121
2018-11-01,108.9800033569336,27.809999465942383,3.2518136553902073,-0.3297244609027956
2018-11-02,108.37999725341795,27.88999938964844,3.226800760293244,-0.5043706919560833
2018-11-05,109.08999633789062,28.059999465942383,3.2196237140284922,-0.14459041513873672
2018-11-06,109.5999984741211,28.209999084472656,3.2171747568476015,-0.049351081907872185
2018-11-07,111.4800033569336,28.540000915527344,3.2332681215493992,0.31911440141675484
2018-11-08,112.37999725341795,28.8700008392334,3.2364458412278236,0.06251113011008158
2018-11-09,111.29000091552734,28.520000457763672,3.23857533747612,0.044060903466927925
2018-11-12,108.9499969482422,27.75,3.242456237953707,0.08512436692747372
2018-11-13,109.58999633789062,27.760000228881836,3.2564832060468225,0.29582640404527183
2018-11-14,107.33000183105467,27.209999084472656,3.2530352773256834,-0.07548911644568079
2018-11-15,110.06999969482422,27.899999618530273,3.2619066769812783,0.17700046958808002
2018-11-16,109.98999786376952,27.75,3.27401253964644,0.2501976607575642
