Date,Asset_1,Asset_2,P1,P2,beta_t_est,spread_t,E_dot_P_t,z_t,theta_t,signal_t,z_vecm_t,theta_vecm_t,signal_vecm_t
2013-01-23,KO,DUK,37.130001068115234,67.41000366210938,0.3466959107165101,-0.024104345271275918,2.3558336138437426,-1.0224775588760115,2,0,-0.9176264979849267,2,0
2013-01-24,KO,DUK,37.11000061035156,67.80000305175781,0.3441838716942649,-0.02777770652654965,2.2453788614210914,-1.1886132541833043,2,0,-0.9857720145464883,2,0
2013-01-25,KO,DUK,37.04999923706055,67.91999816894531,0.3424905893950625,-0.01997230967489827,2.1829392121370326,-1.2871620027100494,2,0,-1.0310065432329154,2,0
2013-01-28,KO,DUK,37.0099983215332,67.62999725341797,0.34294384592796784,0.006134468722976294,2.2360758141023354,-1.220047014052815,2,0,-1.0050636537037605,2,0
2013-01-29,KO,DUK,37.41999816894531,67.9800033569336,0.346958934560443,0.04571333525393584,2.363090715762308,-1.049621903743195,2,0,-0.8733572274936202,2,0
2013-01-30,KO,DUK,37.5,68.44000244140625,0.3464783770497874,-0.005174861273864906,2.2875523668662012,-1.1735022280074188,2,0,-0.907048126309232,2,0
2013-01-31,KO,DUK,37.2400016784668,68.73999786376953,0.34143776182837526,-0.05606177930789613,2.0733262827577015,-1.5009545070660004,2,0,-1.0697069760244011,2,0
2013-02-01,KO,DUK,37.540000915527344,68.83999633789062,0.34413707080726297,0.03183028281606681,2.2062445903168495,-1.3184900028836293,2,0,-0.9496682100947913,2,0
2013-02-04,KO,DUK,37.349998474121094,68.3499984741211,0.34424934350501973,0.0016049149627406223,2.2313381338698477,-1.2971899590521114,2,0,-0.9610028303910838,2,0
2013-02-05,KO,DUK,38.13999938964844,68.87999725341797,0.3527216150714077,0.09215859880832511,2.5130590581230834,-0.8862583071869676,2,0,-0.685331994684831,2,0
2013-02-06,KO,DUK,38.310001373291016,69.11000061035156,0.3551313102014354,0.027290724857827797,2.543985853349646,-0.8534485853297599,2,0,-0.6435904707608369,2,0
2013-02-07,KO,DUK,38.90999984741211,69.04000091552734,0.36309276305072435,0.09858598525023154,2.8789734497646577,-0.34797312178786655,2,0,-0.36257590432161657,2,0
2013-02-08,KO,DUK,38.77000045776367,69.0,0.3627661132336639,-0.004068050574979054,2.8152380046174414,-0.45953830321784167,2,0,-0.4196044372440022,2,0
2013-02-11,KO,DUK,38.61000061035156,69.13999938964844,0.3600299582629495,-0.03238742594984956,2.6948323378394043,-0.6624239682109556,2,0,-0.5129383138828675,2,0
2013-02-12,KO,DUK,37.560001373291016,69.5,0.34365520879987055,-0.18109450667416382,2.0477747347556132,-1.7085765520514613,2,0,-1.0407247145314862,2,0
2013-02-13,KO,DUK,37.209999084472656,68.81999969482422,0.3406259307954219,-0.04520055459227024,2.036981997356907,-1.7441639641727829,2,0,-1.0953581583788659,2,0
2013-02-14,KO,DUK,36.84000015258789,68.0,0.3393774251630922,-0.020997103945568085,2.0514787135426182,-1.7338587538011625,2,0,-1.1377767028996408,2,0
2013-02-15,KO,DUK,37.41999816894531,68.05999755859375,0.3459148404198037,0.08312549825843263,2.342602766430705,-1.274514640547455,2,0,-0.8854859908825621,2,0
2013-02-19,KO,DUK,37.66999816894531,68.95999908447266,0.34624991880609907,0.003281940450627019,2.2442046661547046,-1.440237942654091,2,0,-0.9092772577880087,2,0
2013-02-20,KO,DUK,37.72999954223633,68.8499984741211,0.34750735092528634,0.015387969374458521,2.3040845430377708,-1.3485829692203448,2,0,-0.8655581015421657,2,0
2013-02-21,KO,DUK,37.709999084472656,68.83000183105469,0.3475360074825543,0.00035475120630223955,2.298637125773059,-1.3597639419407084,2,0,-0.8715398016270056,2,0
2013-02-22,KO,DUK,38.52000045776367,69.45999908447266,0.35601766254926753,0.08829182970431049,2.565315563934675,-0.92567655155714,2,0,-0.6020171859977101,2,0
2013-02-25,KO,DUK,37.720001220703125,69.11000061035156,0.3493120600677916,-0.08867796936755212,2.232209884003648,-1.47739751162135,2,0,-0.9094857049666402,2,0
2013-02-26,KO,DUK,38.11000061035156,69.58999633789062,0.3511412957672057,0.019921832829083996,2.3153631961614245,-1.3414107346621904,2,0,-0.8065019764057875,2,0
2013-02-27,KO,DUK,38.45000076293945,70.12999725341797,0.35354458252440385,0.02507649764930875,2.3567268214683246,-1.2795441934602352,2,0,-0.7351494111154927,2,0
2013-02-28,KO,DUK,38.720001220703125,69.25,0.35939353077051767,0.09127454439816063,2.724787239826181,-0.6765708859520779,2,0,-0.48004271493276207,2,0
2013-03-01,KO,DUK,38.70000076293945,69.25,0.36023966877218233,0.01072436989178982,2.7142183237347517,-0.7025940812633951,2,0,-0.4890563166716237,2,0
2013-03-04,KO,DUK,38.81999969482422,69.70999908447266,0.3597617916504786,-0.005201952873996163,2.659815791206878,-0.7974713817347214,2,0,-0.5047217311782591,2,0
2013-03-05,KO,DUK,38.68000030517578,70.16000366210938,0.35552200323814465,-0.04521759831899175,2.4705811535206514,-1.119863141036742,2,0,-0.6360451575120194,2,0
2013-03-06,KO,DUK,39.02000045776367,69.87999725341797,0.3600670256635526,0.05858475047368472,2.721963357192891,-0.7029663122224267,2,0,-0.44036264572257183,2,0
2013-03-07,KO,DUK,39.119998931884766,69.55000305175781,0.36313160153882706,0.04150000735617709,2.8593233536370164,-0.47787992585071487,2,0,-0.3452624598820878,2,0
2013-03-08,KO,DUK,39.220001220703125,69.63999938964844,0.36447376835259604,0.01623407276105837,2.8891182583368398,-0.43597458376854026,2,0,-0.31383974379016116,2,0
