Date,KO,PEP,alpha,beta,y_pred,spread
2018-05-30,43.130001068115234,101.83000183105467,14.022840264774969,0.28431081730187047,42.97421131121309,0.15578975690214492
2018-05-31,43.0,100.25,14.026736075686072,0.2855476433663161,42.65288732315926,0.3471126768407373
2018-06-01,43.119998931884766,100.25,14.029536432076998,0.2867774791342414,42.778978715284694,0.34102021660007154
2018-06-04,43.4900016784668,100.12000274658205,14.035873189451362,0.2887307853558,42.94360021229684,0.5464014661699537
2018-06-05,43.11000061035156,100.20999908447266,14.036344820435696,0.2891050438892019,43.007561003889045,0.10243960646251793
2018-06-06,43.459999084472656,100.83000183105467,14.031711801539311,0.2898908057494367,43.26140227606093,0.1985968084117289
2018-06-07,43.439998626708984,101.16000366210938,14.029837013296374,0.2901339367285071,43.379787115254366,0.060211511454618005
2018-06-08,43.95000076293945,102.48999786376952,14.019255166991984,0.2907396005606339,43.817156207364555,0.1328445555748985
2018-06-11,44.130001068115234,103.20999908447266,14.01269868957758,0.2910849563864356,44.05557677172536,0.07442429638987136
2018-06-12,44.40999984741211,104.4800033569336,14.013975440703451,0.2910310638036327,44.42090196387895,-0.010902116466837697
2018-06-13,44.18000030517578,105.2699966430664,14.053198327874057,0.28937590850402367,44.51579924467692,-0.3357989395011387
2018-06-14,43.58000183105469,105.12999725341795,14.102879852698527,0.2864861997621257,44.22117324683295,-0.6411714157782598
2018-06-15,44.119998931884766,107.61000061035156,14.193209169289542,0.28342239796084806,44.692293586843704,-0.572294654958938
2018-06-18,43.54999923706055,105.37999725341795,14.200754374697443,0.2819892468342652,43.91678043158571,-0.36678119452516
2018-06-19,43.599998474121094,105.95999908447266,14.213936705675877,0.28057689442559636,43.94386418213625,-0.3438657080151586
2018-06-20,43.2599983215332,105.80999755859376,14.223761142550256,0.27876595235601487,43.71998588075925,-0.4599875592260503
2018-06-21,43.09000015258789,107.23999786376952,14.277221395551072,0.27549196835511336,43.82097949343909,-0.7309793408511993
2018-06-22,43.25,108.37000274658205,14.337975246119674,0.2725455341179614,43.87373552705182,-0.6237355270518208
2018-06-25,43.58000183105469,108.98999786376952,14.36855149543511,0.27101744935889804,43.906742722105676,-0.3267408910509886
2018-06-26,43.33000183105469,108.0500030517578,14.375168225862529,0.27009759115562587,43.559213774500336,-0.2292119434456481
2018-06-27,43.06999969482422,108.2699966430664,14.386568290882028,0.2685274189174029,43.460031035640526,-0.3900313408163072
2018-06-28,43.470001220703125,108.68000030517578,14.389191338977193,0.2682355623988427,43.54103234234242,-0.07103112163929381
2018-06-29,43.86000061035156,108.87000274658205,14.38279553010782,0.269010424209577,43.66996115266367,0.1900394576878952
2018-07-02,43.75,109.52999877929688,14.386222811849763,0.2687180996356016,43.818915936912184,-0.0689159369121839
2018-07-03,43.9900016784668,108.8000030517578,14.384493644463731,0.269711138743736,43.72906636287527,0.2609353155915244
2018-07-05,44.65999984741211,109.5500030517578,14.3669813563895,0.27181767459761436,44.144608438079864,0.5153914093322456
2018-07-06,44.63999938964844,109.55999755859376,14.358467848545502,0.27320924559740395,44.29127212918232,0.34872726046612
2018-07-09,44.400001525878906,107.76000213623048,14.381083195118816,0.27458976621148024,43.97087698865495,0.4291245372239558
2018-07-10,44.970001220703125,112.88999938964844,14.427051346249627,0.27306278751235863,45.25310926185549,-0.2831080411523672
2018-07-11,44.790000915527344,112.54000091552734,14.452396178852,0.2718511118586513,45.04652055631174,-0.25651964078439704
